Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Clioquinol	0.7	Strain1537	350	Rep1	Plate_09_24hr_K14	0.0969	-0.00310000000000001	1.06027318129522
Clioquinol	0.75	Strain1537	375	Rep1	Plate_09_24hr_K15	0.0971	-0.0029	1.06167488318581
Clioquinol	1	Strain1537	500	Rep1	Plate_09_24hr_K16	0.0941	-0.0059	1.04064935482701
Clioquinol	1.35	Strain1537	675	Rep1	Plate_09_24hr_K17	0.0911	-0.00890000000000001	1.01962382646821
Clioquinol	2	Strain1537	25	Rep1	Plate_09_24hr_K18	0.0906	-0.00940000000000001	1.01611957174174
Clioquinol	4	Strain1537	50	Rep1	Plate_09_24hr_K19	0.0895	-0.0105	1.00841021134352
Clioquinol	6	Strain1537	75	Rep1	Plate_09_24hr_K20	0.0905	-0.00950000000000001	1.01541872079645
Clioquinol	8	Strain1537	100	Rep1	Plate_09_24hr_K21	0.0905	-0.00950000000000001	1.01541872079645
Clioquinol	10	Strain1537	125	Rep1	Plate_09_24hr_K22	0.0919	-0.00810000000000001	1.02523063403056
Clioquinol	12	Strain1537	150	Rep1	Plate_09_24hr_K23	0.092	-0.00800000000000001	1.02593148497585
Clioquinol	14	Strain1537	175	Rep1	Plate_09_24hr_K24	0.0961	-0.0039	1.05466637373287
Chloroxine	1e-04	Strain1537	25	Rep1	Plate_09_24hr_L1	0.4045	0.3045	3.21609068901724
Chloroxine	5e-04	Strain1537	125	Rep1	Plate_09_24hr_L2	0.3389	0.2389	2.75633246890487
Chloroxine	0	Strain1537	250	Rep1	Plate_09_24hr_L3	0.2901	0.1901	2.41431720760177
Chloroxine	0.001	Strain1537	25	Rep1	Plate_09_24hr_L4	0.3732	0.2732	2.99672434314046
Chloroxine	0.005	Strain1537	125	Rep1	Plate_09_24hr_L5	0.3082	0.2082	2.54117122869985
Chloroxine	0.01	Strain1537	250	Rep1	Plate_09_24hr_L6	0.3407	0.2407	2.76894778592015
Chloroxine	0.05	Strain1537	25	Rep1	Plate_09_24hr_L7	0.4049	0.3049	3.21889409279841
Chloroxine	0.1	Strain1537	50	Rep1	Plate_09_24hr_L8	0.3752	0.2752	3.01074136204632
Chloroxine	0.2	Strain1537	100	Rep1	Plate_09_24hr_L9	0.3701	0.2701	2.97499796383637
Chloroxine	0.35	Strain1537	175	Rep1	Plate_09_24hr_L10	0.2709	0.1709	2.27975382610547
Chloroxine	0.5	Strain1537	250	Rep1	Plate_09_24hr_L11	0.2109	0.1109	1.85924325892952
Chloroxine	0	Strain1537	100	Rep1	Plate_09_24hr_L12	0.3223	0.2223	2.63999121198619
Chloroxine	0.7	Strain1537	350	Rep1	Plate_09_24hr_L13	0.0971	-0.0029	1.06167488318581
Chloroxine	0.75	Strain1537	375	Rep1	Plate_09_24hr_L14	0.099	-0.001	1.07499105114638
Chloroxine	1	Strain1537	500	Rep1	Plate_09_24hr_L15	0.0988	-0.00120000000000001	1.07358934925579
Chloroxine	1.35	Strain1537	675	Rep1	Plate_09_24hr_L16	0.0933	-0.00670000000000001	1.03504254726466
Chloroxine	2	Strain1537	25	Rep1	Plate_09_24hr_L17	0.0892	-0.0108	1.00630765850764
Chloroxine	4	Strain1537	50	Rep1	Plate_09_24hr_L18	0.0897	-0.0103	1.00981191323411
Chloroxine	6	Strain1537	75	Rep1	Plate_09_24hr_L19	0.0898	-0.0102	1.0105127641794
Chloroxine	8	Strain1537	100	Rep1	Plate_09_24hr_L20	0.0913	-0.0087	1.0210255283588
Chloroxine	10	Strain1537	125	Rep1	Plate_09_24hr_L21	0.0926	-0.0074	1.03013659064761
Chloroxine	12	Strain1537	150	Rep1	Plate_09_24hr_L22	0.0893	-0.0107	1.00700850945293
Chloroxine	14	Strain1537	175	Rep1	Plate_09_24hr_L23	0.0905	-0.00950000000000001	1.01541872079645
Chloroxine	16	Strain1537	200	Rep1	Plate_09_24hr_L24	0.0936	-0.0064	1.03714510010054
Micafungin	1e-04	Strain1537	25	Rep1	Plate_09_24hr_M1	0.3288	0.2288	2.68554652343026
Micafungin	2e-04	Strain1537	50	Rep1	Plate_09_24hr_M2	0.3736	0.2736	2.99952774692163
Micafungin	0	Strain1537	250	Rep1	Plate_09_24hr_M3	0.2803	0.1803	2.34563381496303
Micafungin	5e-04	Strain1537	125	Rep1	Plate_09_24hr_M4	0.2959	0.1959	2.45496656242878
Micafungin	0.001	Strain1537	25	Rep1	Plate_09_24hr_M5	0.3853	0.2853	3.08152730752094
Micafungin	0.005	Strain1537	125	Rep1	Plate_09_24hr_M6	0.2788	0.1788	2.33512105078363
Micafungin	0.01	Strain1537	250	Rep1	Plate_09_24hr_M7	0.3211	0.2211	2.63158100064268
Micafungin	0.05	Strain1537	25	Rep1	Plate_09_24hr_M8	0.2239	0.1239	1.95035388181764
Micafungin	0.1	Strain1537	50	Rep1	Plate_09_24hr_M9	0.1147	0.0147	1.18502464955742
Micafungin	0.2	Strain1537	100	Rep1	Plate_09_24hr_M10	0.0931	-0.0069	1.03364084537408
Micafungin	0.35	Strain1537	175	Rep1	Plate_09_24hr_M11	0.0915	-0.00850000000000001	1.02242723024938
Micafungin	0	Strain1537	100	Rep1	Plate_09_24hr_M12	0.342	0.242	2.77805884820896
Micafungin	0.5	Strain1537	250	Rep1	Plate_09_24hr_M13	0.0933	-0.00670000000000001	1.03504254726466
Micafungin	0.6	Strain1537	300	Rep1	Plate_09_24hr_M14	0.0938	-0.00620000000000001	1.03854680199113
Micafungin	0.75	Strain1537	375	Rep1	Plate_09_24hr_M15	0.0931	-0.0069	1.03364084537408
Micafungin	1	Strain1537	500	Rep1	Plate_09_24hr_M16	0.0949	-0.00510000000000001	1.04625616238935
Micafungin	2	Strain1537	25	Rep1	Plate_09_24hr_M17	0.0911	-0.00890000000000001	1.01962382646821
Micafungin	4	Strain1537	50	Rep1	Plate_09_24hr_M18	0.0896	-0.0104	1.00911106228881
Micafungin	6	Strain1537	75	Rep1	Plate_09_24hr_M19	0.0904	-0.00960000000000001	1.01471786985116
Micafungin	10	Strain1537	125	Rep1	Plate_09_24hr_M20	0.0936	-0.0064	1.03714510010054
Micafungin	12	Strain1537	150	Rep1	Plate_09_24hr_M21	0.0937	-0.0063	1.03784595104584
Micafungin	16	Strain1537	200	Rep1	Plate_09_24hr_M22	0.0911	-0.00890000000000001	1.01962382646821
Micafungin	20	Strain1537	250	Rep1	Plate_09_24hr_M23	0.0936	-0.0064	1.03714510010054
Micafungin	30	Strain1537	375	Rep1	Plate_09_24hr_M24	0.102	0.00199999999999999	1.09601657950517
Broxyquinolone	0.001	Strain1537	25	Rep1	Plate_09_24hr_N1	0.3248	0.2248	2.65751248561853
Broxyquinolone	0.002	Strain1537	50	Rep1	Plate_09_24hr_N2	0.3263	0.2263	2.66802524979792
Broxyquinolone	0	Strain1537	250	Rep1	Plate_09_24hr_N3	0.2815	0.1815	2.35404402630655
Broxyquinolone	0.005	Strain1537	125	Rep1	Plate_09_24hr_N4	0.3408	0.2408	2.76964863686544
Broxyquinolone	0.01	Strain1537	250	Rep1	Plate_09_24hr_N5	0.2848	0.1848	2.37717210750123
Broxyquinolone	0.02	Strain1537	500	Rep1	Plate_09_24hr_N6	0.314	0.214	2.58182058352685
Broxyquinolone	0.05	Strain1537	25	Rep1	Plate_09_24hr_N7	0.3767	0.2767	3.02125412622572
Broxyquinolone	0.1	Strain1537	50	Rep1	Plate_09_24hr_N8	0.3857	0.2857	3.08433071130211
Broxyquinolone	0.25	Strain1537	125	Rep1	Plate_09_24hr_N9	0.2842	0.1842	2.37296700182947
Broxyquinolone	0.5	Strain1537	250	Rep1	Plate_09_24hr_N10	0.0947	-0.0053	1.04485446049877
Broxyquinolone	0.75	Strain1537	375	Rep1	Plate_09_24hr_N11	0.0913	-0.0087	1.0210255283588
Broxyquinolone	0	Strain1537	100	Rep1	Plate_09_24hr_N12	0.3425	0.2425	2.78156310293543
Broxyquinolone	1	Strain1537	500	Rep1	Plate_09_24hr_N13	0.0964	-0.00360000000000001	1.05676892656875
Broxyquinolone	2	Strain1537	25	Rep1	Plate_09_24hr_N14	0.0918	-0.0082	1.02452978308526
Broxyquinolone	4	Strain1537	50	Rep1	Plate_09_24hr_N15	0.0908	-0.0092	1.01752127363233
Broxyquinolone	6	Strain1537	75	Rep1	Plate_09_24hr_N16	0.0929	-0.00710000000000001	1.03223914348349
Broxyquinolone	8	Strain1537	100	Rep1	Plate_09_24hr_N17	0.0898	-0.0102	1.0105127641794
Broxyquinolone	10	Strain1537	125	Rep1	Plate_09_24hr_N18	0.0918	-0.0082	1.02452978308526
Broxyquinolone	12	Strain1537	150	Rep1	Plate_09_24hr_N19	0.0903	-0.0097	1.01401701890586
Broxyquinolone	14	Strain1537	175	Rep1	Plate_09_24hr_N20	0.0906	-0.00940000000000001	1.01611957174174
Broxyquinolone	16	Strain1537	200	Rep1	Plate_09_24hr_N21	0.0914	-0.00860000000000001	1.02172637930409
Broxyquinolone	18	Strain1537	225	Rep1	Plate_09_24hr_N22	0.0901	-0.00990000000000001	1.01261531701528
Broxyquinolone	20	Strain1537	250	Rep1	Plate_09_24hr_N23	0.0946	-0.0054	1.04415360955347
Broxyquinolone	30	Strain1537	375	Rep1	Plate_09_24hr_N24	0.1293	0.0293	1.28734888757023
Amphotericin	0.001	Strain1537	25	Rep1	Plate_09_24hr_O1	0.3726	0.2726	2.9925192374687
Amphotericin	0.005	Strain1537	125	Rep1	Plate_09_24hr_O2	0.344	0.244	2.79207586711483
Amphotericin	0	Strain1537	250	Rep1	Plate_09_24hr_O3	0.3042	0.2042	2.51313719088812
Amphotericin	0.01	Strain1537	250	Rep1	Plate_09_24hr_O4	0.289	0.189	2.40660784720354
Amphotericin	0.05	Strain1537	25	Rep1	Plate_09_24hr_O5	0.3926	0.2926	3.13268942652735
Amphotericin	0.1	Strain1537	50	Rep1	Plate_09_24hr_O6	0.3929	0.2929	3.13479197936323
Amphotericin	0.2	Strain1537	100	Rep1	Plate_09_24hr_O7	0.285	0.185	2.37857380939181
Amphotericin	0.33	Strain1537	165	Rep1	Plate_09_24hr_O8	0.1693	0.0693	1.56768926568753
Amphotericin	0.5	Strain1537	250	Rep1	Plate_09_24hr_O9	0.1011	0.00109999999999999	1.08970892099754
Amphotericin	0.6	Strain1537	300	Rep1	Plate_09_24hr_O10	0.0914	-0.00860000000000001	1.02172637930409
Amphotericin	0.75	Strain1537	375	Rep1	Plate_09_24hr_O11	0.0894	-0.0106	1.00770936039823
Amphotericin	0	Strain1537	100	Rep1	Plate_09_24hr_O12	0.3002	0.2002	2.48510315307639
Amphotericin	1	Strain1537	500	Rep1	Plate_09_24hr_O13	0.0894	-0.0106	1.00770936039823
Amphotericin	1.35	Strain1537	675	Rep1	Plate_09_24hr_O14	0.0886	-0.0114	1.00210255283588
Amphotericin	2	Strain1537	25	Rep1	Plate_09_24hr_O15	0.0886	-0.0114	1.00210255283588
Amphotericin	4	Strain1537	50	Rep1	Plate_09_24hr_O16	0.0931	-0.0069	1.03364084537408
Amphotericin	6	Strain1537	75	Rep1	Plate_09_24hr_O17	0.0904	-0.00960000000000001	1.01471786985116
Amphotericin	8	Strain1537	100	Rep1	Plate_09_24hr_O18	0.0927	-0.0073	1.0308374415929
Amphotericin	10	Strain1537	125	Rep1	Plate_09_24hr_O19	0.0909	-0.00910000000000001	1.01822212457762
Amphotericin	12	Strain1537	150	Rep1	Plate_09_24hr_O20	0.0901	-0.00990000000000001	1.01261531701528
Amphotericin	14	Strain1537	175	Rep1	Plate_09_24hr_O21	0.0914	-0.00860000000000001	1.02172637930409
Amphotericin	16	Strain1537	200	Rep1	Plate_09_24hr_O22	0.0912	-0.0088	1.0203246774135
Amphotericin	18	Strain1537	225	Rep1	Plate_09_24hr_O23	0.0907	-0.0093	1.01682042268704
Amphotericin	20	Strain1537	250	Rep1	Plate_09_24hr_O24	0.1003	0.000299999999999995	1.08410211343519
Fluconazole	0.05	Strain1537	25	Rep1	Plate_09_24hr_P1	0.3426	0.2426	2.78226395388072
Fluconazole	0.1	Strain1537	50	Rep1	Plate_09_24hr_P2	0.3556	0.2556	2.87337457676885
Fluconazole	0	Strain1537	250	Rep1	Plate_09_24hr_P3	0.2808	0.1808	2.3491380696895
Fluconazole	0.25	Strain1537	125	Rep1	Plate_09_24hr_P4	0.3429	0.2429	2.7843665067166
Fluconazole	0.5	Strain1537	250	Rep1	Plate_09_24hr_P5	0.2812	0.1812	2.35194147347067
Fluconazole	1	Strain1537	500	Rep1	Plate_09_24hr_P6	0.2935	0.1935	2.43814613974174
Fluconazole	2	Strain1537	25	Rep1	Plate_09_24hr_P7	0.2902	0.1902	2.41501805854706
Fluconazole	6	Strain1537	75	Rep1	Plate_09_24hr_P8	0.1613	0.0613	1.51162119006407
Fluconazole	10	Strain1537	125	Rep1	Plate_09_24hr_P9	0.1335	0.0335	1.31678462727255
Fluconazole	30	Strain1537	375	Rep1	Plate_09_24hr_P10	0.108	0.00799999999999999	1.13806763622277
Fluconazole	65.33333333	Strain1537	25	Rep1	Plate_09_24hr_P11	0.1003	0.000299999999999995	1.08410211343519
Fluconazole	0	Strain1537	100	Rep1	Plate_09_24hr_P12	0.2798	0.1798	2.34212956023657
Fluconazole	130.6666667	Strain1537	50	Rep1	Plate_09_24hr_P13	0.0966	-0.0034	1.05817062845934
Fluconazole	196	Strain1537	75	Rep1	Plate_09_24hr_P14	0.095	-0.005	1.04695701333465
Fluconazole	261.3333333	Strain1537	100	Rep1	Plate_09_24hr_P15	0.0941	-0.0059	1.04064935482701
Fluconazole	326.6666667	Strain1537	125	Rep1	Plate_09_24hr_P16	0.1006	0.000599999999999989	1.08620466627107
Fluconazole	522.6666667	Strain1537	200	Rep1	Plate_09_24hr_P17	0.0973	-0.00270000000000001	1.06307658507639
Fluconazole	784	Strain1537	300	Rep1	Plate_09_24hr_P18	0.0941	-0.0059	1.04064935482701
Fluconazole	1045.333333	Strain1537	400	Rep1	Plate_09_24hr_P19	0.0985	-0.0015	1.07148679641991
Fluconazole	1306.666667	Strain1537	500	Rep1	Plate_09_24hr_P20	0.0993	-0.000700000000000006	1.07709360398226
Fluconazole	1568	Strain1537	600	Rep1	Plate_09_24hr_P21	0.0947	-0.0053	1.04485446049877
Fluconazole	1829.333333	Strain1537	700	Rep1	Plate_09_24hr_P22	0.0965	-0.0035	1.05746977751405
Fluconazole	2090.666667	Strain1537	800	Rep1	Plate_09_24hr_P23	0.097	-0.003	1.06097403224051
Fluconazole	2613.333333	Strain1537	1000	Rep1	Plate_09_24hr_P24	0.1	0	1.08199956059931
Miltefosine	0.05	Strain1537	25	Rep2	Plate_10_24hr_A1	0.0969	-0.00310000000000001	1.06027318129522
Miltefosine	0.1	Strain1537	50	Rep2	Plate_10_24hr_A2	0.0984	-0.0016	1.07078594547462
Miltefosine	0	Strain1537	500	Rep2	Plate_10_24hr_A3	0.0986	-0.00140000000000001	1.0721876473652
Miltefosine	0.25	Strain1537	125	Rep2	Plate_10_24hr_A4	0.0982	-0.00180000000000001	1.06938424358403
Miltefosine	0.5	Strain1537	250	Rep2	Plate_10_24hr_A5	0.0978	-0.00220000000000001	1.06658083980286
Miltefosine	0.75	Strain1537	375	Rep2	Plate_10_24hr_A6	0.0975	-0.0025	1.06447828696698
Miltefosine	1	Strain1537	500	Rep2	Plate_10_24hr_A7	0.3624	0.2624	2.92103244104879
Miltefosine	2	Strain1537	25	Rep2	Plate_10_24hr_A8	0.1058	0.0058	1.12264891542632
Miltefosine	4	Strain1537	50	Rep2	Plate_10_24hr_A9	0.0946	-0.0054	1.04415360955347
Miltefosine	6	Strain1537	75	Rep2	Plate_10_24hr_A10	0.0937	-0.0063	1.03784595104584
Miltefosine	8	Strain1537	100	Rep2	Plate_10_24hr_A11	0.0951	-0.0049	1.04765786427994
Miltefosine	0	Strain1537	1000	Rep2	Plate_10_24hr_A12	0.2668	0.1668	2.25101893734844
Miltefosine	10	Strain1537	125	Rep2	Plate_10_24hr_A13	0.1094	0.00939999999999999	1.14787954945687
Miltefosine	12	Strain1537	150	Rep2	Plate_10_24hr_A14	0.0982	-0.00180000000000001	1.06938424358403
Miltefosine	14	Strain1537	175	Rep2	Plate_10_24hr_A15	0.0965	-0.0035	1.05746977751405
Miltefosine	16	Strain1537	200	Rep2	Plate_10_24hr_A16	0.096	-0.004	1.05396552278758
Miltefosine	18	Strain1537	225	Rep2	Plate_10_24hr_A17	0.0942	-0.0058	1.0413502057723
Miltefosine	20	Strain1537	250	Rep2	Plate_10_24hr_A18	0.0939	-0.00610000000000001	1.03924765293642
Miltefosine	23.33	Strain1537	175	Rep2	Plate_10_24hr_A19	0.0914	-0.00860000000000001	1.02172637930409
Miltefosine	30	Strain1537	225	Rep2	Plate_10_24hr_A20	0.0905	-0.00950000000000001	1.01541872079645
Miltefosine	50	Strain1537	375	Rep2	Plate_10_24hr_A21	0.0935	-0.00650000000000001	1.03644424915525
Miltefosine	73.33	Strain1537	550	Rep2	Plate_10_24hr_A22	0.0885	-0.0115	1.00140170189059
Miltefosine	100	Strain1537	750	Rep2	Plate_10_24hr_A23	0.0887	-0.0113	1.00280340378117
Miltefosine	133.3	Strain1537	1000	Rep2	Plate_10_24hr_A24	0.0888	-0.0112	1.00350425472647
Pentamidine	0.05	Strain1537	25	Rep2	Plate_10_24hr_B1	0.3078	0.2078	2.53836782491867
Pentamidine	0.1	Strain1537	50	Rep2	Plate_10_24hr_B2	0.3285	0.2285	2.68344397059438
Pentamidine	0	Strain1537	500	Rep2	Plate_10_24hr_B3	0.2738	0.1738	2.30007850351897
Pentamidine	0.25	Strain1537	125	Rep2	Plate_10_24hr_B4	0.3033	0.2033	2.50682953238048
Pentamidine	0.5	Strain1537	250	Rep2	Plate_10_24hr_B5	0.2783	0.1783	2.33161679605717
Pentamidine	0.75	Strain1537	375	Rep2	Plate_10_24hr_B6	0.2693	0.1693	2.26854021098077
Pentamidine	1	Strain1537	500	Rep2	Plate_10_24hr_B7	0.2637	0.1637	2.22929255804435
Pentamidine	2	Strain1537	25	Rep2	Plate_10_24hr_B8	0.3051	0.2051	2.51944484939576
Pentamidine	4	Strain1537	50	Rep2	Plate_10_24hr_B9	0.3192	0.2192	2.6182648326821
Pentamidine	6	Strain1537	75	Rep2	Plate_10_24hr_B10	0.3635	0.2635	2.92874180144701
Pentamidine	8	Strain1537	100	Rep2	Plate_10_24hr_B11	0.2939	0.1939	2.44094954352291
Pentamidine	0	Strain1537	1000	Rep2	Plate_10_24hr_B12	0.3014	0.2014	2.49351336441991
Pentamidine	10	Strain1537	125	Rep2	Plate_10_24hr_B13	0.2865	0.1865	2.38908657357121
Pentamidine	12	Strain1537	150	Rep2	Plate_10_24hr_B14	0.2647	0.1647	2.23630106749729
Pentamidine	14	Strain1537	175	Rep2	Plate_10_24hr_B15	0.263	0.163	2.2243866014273
Pentamidine	16	Strain1537	200	Rep2	Plate_10_24hr_B16	0.2971	0.1971	2.4633767737723
Pentamidine	18	Strain1537	225	Rep2	Plate_10_24hr_B17	0.2749	0.1749	2.3077878639172
Pentamidine	20	Strain1537	250	Rep2	Plate_10_24hr_B18	0.2744	0.1744	2.30428360919073
Pentamidine	23.33	Strain1537	175	Rep2	Plate_10_24hr_B19	0.1699	0.0699	1.57189437135929
Pentamidine	30	Strain1537	225	Rep2	Plate_10_24hr_B20	0.1548	0.0548	1.46606587862001
Pentamidine	50	Strain1537	375	Rep2	Plate_10_24hr_B21	0.1444	0.0444	1.39317738030951
Pentamidine	73.33	Strain1537	550	Rep2	Plate_10_24hr_B22	0.1299	0.0299	1.29155399324199
Pentamidine	100	Strain1537	750	Rep2	Plate_10_24hr_B23	0.1319	0.0319	1.30557101214785
Pentamidine	133.3	Strain1537	1000	Rep2	Plate_10_24hr_B24	0.0916	-0.0084	1.02312808119468
Cloxiquine	0.05	Strain1537	25	Rep2	Plate_10_24hr_C1	0.3285	0.2285	2.68344397059438
Cloxiquine	0.1	Strain1537	50	Rep2	Plate_10_24hr_C2	0.3475	0.2475	2.81660565020009
Cloxiquine	0	Strain1537	500	Rep2	Plate_10_24hr_C3	0.3058	0.2058	2.52435080601281
Cloxiquine	0.25	Strain1537	125	Rep2	Plate_10_24hr_C4	0.3192	0.2192	2.6182648326821
Cloxiquine	0.5	Strain1537	250	Rep2	Plate_10_24hr_C5	0.2758	0.1758	2.31409552242483
Cloxiquine	0.75	Strain1537	375	Rep2	Plate_10_24hr_C6	0.3069	0.2069	2.53206016641103
Cloxiquine	1	Strain1537	500	Rep2	Plate_10_24hr_C7	0.3031	0.2031	2.50542783048989
Cloxiquine	2	Strain1537	25	Rep2	Plate_10_24hr_C8	0.3934	0.2934	3.13829623408969
Cloxiquine	4	Strain1537	50	Rep2	Plate_10_24hr_C9	0.3428	0.2428	2.78366565577131
Cloxiquine	6	Strain1537	75	Rep2	Plate_10_24hr_C10	0.2749	0.1749	2.3077878639172
Cloxiquine	8	Strain1537	100	Rep2	Plate_10_24hr_C11	0.2091	0.1091	1.84662794191424
Cloxiquine	0	Strain1537	1000	Rep2	Plate_10_24hr_C12	0.2907	0.1907	2.41852231327353
Cloxiquine	10	Strain1537	125	Rep2	Plate_10_24hr_C13	0.1696	0.0696	1.56979181852341
Cloxiquine	12	Strain1537	150	Rep2	Plate_10_24hr_C14	0.1209	0.0209	1.2284774081656
Cloxiquine	14	Strain1537	175	Rep2	Plate_10_24hr_C15	0.1071	0.0071	1.13175997771513
Cloxiquine	16	Strain1537	200	Rep2	Plate_10_24hr_C16	0.1014	0.0014	1.09181147383342
Cloxiquine	18	Strain1537	225	Rep2	Plate_10_24hr_C17	0.1006	0.000599999999999989	1.08620466627107
Cloxiquine	20	Strain1537	250	Rep2	Plate_10_24hr_C18	0.0926	-0.0074	1.03013659064761
Cloxiquine	23.33	Strain1537	175	Rep2	Plate_10_24hr_C19	0.0916	-0.0084	1.02312808119468
Cloxiquine	30	Strain1537	225	Rep2	Plate_10_24hr_C20	0.0925	-0.00750000000000001	1.02943573970232
Cloxiquine	50	Strain1537	375	Rep2	Plate_10_24hr_C21	0.0896	-0.0104	1.00911106228881
Cloxiquine	73.33	Strain1537	550	Rep2	Plate_10_24hr_C22	0.0888	-0.0112	1.00350425472647
Cloxiquine	100	Strain1537	750	Rep2	Plate_10_24hr_C23	0.0906	-0.00940000000000001	1.01611957174174
Cloxiquine	133.3	Strain1537	1000	Rep2	Plate_10_24hr_C24	0.0895	-0.0105	1.00841021134352
Disulfiram	0.05	Strain1537	25	Rep2	Plate_10_24hr_D1	0.339	0.239	2.75703331985017
Disulfiram	0.1	Strain1537	50	Rep2	Plate_10_24hr_D2	0.3474	0.2474	2.8159047992548
Disulfiram	0	Strain1537	500	Rep2	Plate_10_24hr_D3	0.281	0.181	2.35053977158008
Disulfiram	0.25	Strain1537	125	Rep2	Plate_10_24hr_D4	0.3596	0.2596	2.90140861458057
Disulfiram	0.5	Strain1537	250	Rep2	Plate_10_24hr_D5	0.331	0.231	2.70096524422671
Disulfiram	0.75	Strain1537	375	Rep2	Plate_10_24hr_D6	0.284	0.184	2.37156529993888
Disulfiram	1	Strain1537	500	Rep2	Plate_10_24hr_D7	0.3328	0.2328	2.71358056124198
Disulfiram	2	Strain1537	25	Rep2	Plate_10_24hr_D8	0.3331	0.2331	2.71568311407786
Disulfiram	4	Strain1537	50	Rep2	Plate_10_24hr_D9	0.283	0.183	2.36455679048595
Disulfiram	6	Strain1537	75	Rep2	Plate_10_24hr_D10	0.1982	0.0982	1.77023518887728
Disulfiram	8	Strain1537	100	Rep2	Plate_10_24hr_D11	0.1163	0.0163	1.19623826468211
Disulfiram	0	Strain1537	1000	Rep2	Plate_10_24hr_D12	0.3187	0.2187	2.61476057795564
Disulfiram	10	Strain1537	125	Rep2	Plate_10_24hr_D13	0.1027	0.00269999999999999	1.10092253612223
Disulfiram	12	Strain1537	150	Rep2	Plate_10_24hr_D14	0.0959	-0.00410000000000001	1.05326467184229
Disulfiram	14	Strain1537	175	Rep2	Plate_10_24hr_D15	0.095	-0.005	1.04695701333465
Disulfiram	16	Strain1537	200	Rep2	Plate_10_24hr_D16	0.0971	-0.0029	1.06167488318581
Disulfiram	18	Strain1537	225	Rep2	Plate_10_24hr_D17	0.1014	0.0014	1.09181147383342
Disulfiram	20	Strain1537	250	Rep2	Plate_10_24hr_D18	0.0966	-0.0034	1.05817062845934
Disulfiram	23.33	Strain1537	175	Rep2	Plate_10_24hr_D19	0.0956	-0.0044	1.05116211900641
Disulfiram	30	Strain1537	225	Rep2	Plate_10_24hr_D20	0.095	-0.005	1.04695701333465
Disulfiram	50	Strain1537	375	Rep2	Plate_10_24hr_D21	0.0918	-0.0082	1.02452978308526
Disulfiram	73.33	Strain1537	550	Rep2	Plate_10_24hr_D22	0.0891	-0.0109	1.00560680756235
Disulfiram	100	Strain1537	750	Rep2	Plate_10_24hr_D23	0.0901	-0.00990000000000001	1.01261531701528
Disulfiram	133.3	Strain1537	1000	Rep2	Plate_10_24hr_D24	0.0931	-0.0069	1.03364084537408
Terbinafine	0.05	Strain1537	25	Rep2	Plate_10_24hr_E1	0.3375	0.2375	2.74652055567077
Terbinafine	0.1	Strain1537	50	Rep2	Plate_10_24hr_E2	0.3081	0.2081	2.54047037775455
Terbinafine	0	Strain1537	500	Rep2	Plate_10_24hr_E3	0.2872	0.1872	2.39399253018827
Terbinafine	0.25	Strain1537	125	Rep2	Plate_10_24hr_E4	0.3039	0.2039	2.51103463805224
Terbinafine	0.5	Strain1537	250	Rep2	Plate_10_24hr_E5	0.2704	0.1704	2.276249571379
Terbinafine	0.75	Strain1537	375	Rep2	Plate_10_24hr_E6	0.2678	0.1678	2.25802744680138
Terbinafine	1	Strain1537	500	Rep2	Plate_10_24hr_E7	0.2658	0.1658	2.24401042789551
Terbinafine	2	Strain1537	25	Rep2	Plate_10_24hr_E8	0.2648	0.1648	2.23700191844258
Terbinafine	4	Strain1537	50	Rep2	Plate_10_24hr_E9	0.1865	0.0865	1.68823562827797
Terbinafine	6	Strain1537	75	Rep2	Plate_10_24hr_E10	0.181	0.081	1.64968882628684
Terbinafine	8	Strain1537	100	Rep2	Plate_10_24hr_E11	0.1545	0.0545	1.46396332578413
Terbinafine	0	Strain1537	1000	Rep2	Plate_10_24hr_E12	0.2725	0.1725	2.29096744123016
Terbinafine	10	Strain1537	125	Rep2	Plate_10_24hr_E13	0.1607	0.0607	1.50741608439231
Terbinafine	12	Strain1537	150	Rep2	Plate_10_24hr_E14	0.1428	0.0428	1.38196376518482
Terbinafine	14	Strain1537	175	Rep2	Plate_10_24hr_E15	0.1472	0.0472	1.41280120677772
Terbinafine	16	Strain1537	200	Rep2	Plate_10_24hr_E16	0.1458	0.0458	1.40298929354362
Terbinafine	18	Strain1537	225	Rep2	Plate_10_24hr_E17	0.1418	0.0418	1.37495525573189
Terbinafine	20	Strain1537	250	Rep2	Plate_10_24hr_E18	0.1424	0.0424	1.37916036140365
Terbinafine	23.33	Strain1537	175	Rep2	Plate_10_24hr_E19	0.1389	0.0389	1.35463057831838
Terbinafine	30	Strain1537	225	Rep2	Plate_10_24hr_E20	0.1356	0.0356	1.33150249712371
Terbinafine	50	Strain1537	375	Rep2	Plate_10_24hr_E21	0.1271	0.0271	1.27193016677378
Terbinafine	73.33	Strain1537	550	Rep2	Plate_10_24hr_E22	0.1286	0.0286	1.28244293095318
Terbinafine	100	Strain1537	750	Rep2	Plate_10_24hr_E23	0.1286	0.0286	1.28244293095318
Terbinafine	133.3	Strain1537	1000	Rep2	Plate_10_24hr_E24	0.1361	0.0361	1.33500675185017
Triclabendazole	0.05	Strain1537	25	Rep2	Plate_10_24hr_F1	0.3796	0.2796	3.04157880363922
