Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Caspofungin	12	Strain1537	200	Rep1	Plate_01_24hr_K15	0.1833	0.0833	1.73429873173888
Caspofungin	15	Strain1537	250	Rep1	Plate_01_24hr_K16	0.1679	0.0679	1.61563975515149
Caspofungin	18	Strain1537	300	Rep1	Plate_01_24hr_K17	0.1914	0.0914	1.79671027137251
Caspofungin	21	Strain1537	350	Rep1	Plate_01_24hr_K18	0.1551	0.0551	1.51701411227365
Caspofungin	24	Strain1537	400	Rep1	Plate_01_24hr_K19	0.1597	0.0597	1.55245770268287
Caspofungin	30	Strain1537	500	Rep1	Plate_01_24hr_K20	0.1628	0.0628	1.57634360056735
Caspofungin	42	Strain1537	700	Rep1	Plate_01_24hr_K21	0.1622	0.0622	1.57172052355745
Caspofungin	51	Strain1537	850	Rep1	Plate_01_24hr_K22	0.1615	0.0615	1.56632693371257
Caspofungin	60	Strain1537	1000	Rep1	Plate_01_24hr_K23	0.111	0.011	1.17721795204611
Caspofungin	81	Strain1537	1350	Rep1	Plate_01_24hr_K24	0.1529	0.0529	1.50006282990402
Posaconazole	0.01	Strain1537	25	Rep1	Plate_01_24hr_L1	0.2856	0.1856	2.52253336192658
Posaconazole	0.05002	Strain1537	125	Rep1	Plate_01_24hr_L2	0.1422	0.0422	1.41761795656083
DMSO-100	0	Strain1537	100	Rep1	Plate_01_24hr_L3	0.3537	0.2537	3.04725260255007
Posaconazole	0.10003	Strain1537	250	Rep1	Plate_01_24hr_L4	0.1207	0.0207	1.25195769703947
Posaconazole	0.05	Strain1537	25	Rep1	Plate_01_24hr_L5	0.2087	0.1087	1.93000899182459
Posaconazole	0.1	Strain1537	50	Rep1	Plate_01_24hr_L6	0.1252	0.0252	1.28663077461371
Posaconazole	0.2	Strain1537	100	Rep1	Plate_01_24hr_L7	0.1123	0.0123	1.18723461890089
Posaconazole	0.33	Strain1537	165	Rep1	Plate_01_24hr_L8	0.12	0.02	1.24656410719459
Posaconazole	0.5	Strain1537	250	Rep1	Plate_01_24hr_L9	0.1225	0.0225	1.26582692806917
Posaconazole	0.6	Strain1537	300	Rep1	Plate_01_24hr_L10	0.1591	0.0591	1.54783462567298
Posaconazole	0.75	Strain1537	375	Rep1	Plate_01_24hr_L11	0.1175	0.0175	1.22730128632001
DMSO-250	0	Strain1537	250	Rep1	Plate_01_24hr_L12	0.3446	0.2446	2.97713593456661
Posaconazole	1	Strain1537	500	Rep1	Plate_01_24hr_L13	0.1112	0.0112	1.17875897771608
Posaconazole	1.35	Strain1537	675	Rep1	Plate_01_24hr_L14	0.1108	0.0108	1.17567692637614
Posaconazole	2	Strain1537	25	Rep1	Plate_01_24hr_L15	0.1078	0.0078	1.15256154132665
Posaconazole	4	Strain1537	50	Rep1	Plate_01_24hr_L16	0.121	0.021	1.25426923554442
Posaconazole	6	Strain1537	75	Rep1	Plate_01_24hr_L17	0.1069	0.00689999999999999	1.1456269258118
Posaconazole	8	Strain1537	100	Rep1	Plate_01_24hr_L18	0.1053	0.0053	1.13329872045207
Posaconazole	10	Strain1537	125	Rep1	Plate_01_24hr_L19	0.1038	0.0038	1.12174102792733
Posaconazole	12	Strain1537	150	Rep1	Plate_01_24hr_L20	0.1005	5e-04	1.09631410437289
Posaconazole	14	Strain1537	175	Rep1	Plate_01_24hr_L21	0.1104	0.0104	1.17259487503621
Posaconazole	16	Strain1537	200	Rep1	Plate_01_24hr_L22	0.1028	0.0028	1.1140358995775
Posaconazole	18	Strain1537	225	Rep1	Plate_01_24hr_L23	0.1229	0.0229	1.2689089794091
Posaconazole	20	Strain1537	250	Rep1	Plate_01_24hr_L24	0.1094	0.00939999999999999	1.16488974668638
Clioquinol	0.01	Strain1537	25	Rep1	Plate_01_24hr_M1	0.3506	0.2506	3.02336670466559
Clioquinol	0.05002	Strain1537	125	Rep1	Plate_01_24hr_M2	0.3097	0.2097	2.70822695515751
DMSO-100	0	Strain1537	100	Rep1	Plate_01_24hr_M3	0.3465	0.2465	2.99177567843128
Clioquinol	0.10003	Strain1537	250	Rep1	Plate_01_24hr_M4	0.3225	0.2225	2.80685259803534
Clioquinol	0.05	Strain1537	25	Rep1	Plate_01_24hr_M5	0.3163	0.2163	2.75908080226639
Clioquinol	0.1	Strain1537	50	Rep1	Plate_01_24hr_M6	0.3624	0.2624	3.11428721919359
Clioquinol	0.2	Strain1537	100	Rep1	Plate_01_24hr_M7	0.24	0.14	2.17117950917429
Clioquinol	0.33	Strain1537	165	Rep1	Plate_01_24hr_M8	0.1092	0.0092	1.16334872101641
Clioquinol	0.5	Strain1537	250	Rep1	Plate_01_24hr_M9	0.1139	0.0139	1.19956282426062
Clioquinol	0.6	Strain1537	300	Rep1	Plate_01_24hr_M10	0.1039	0.0039	1.12251154076231
Clioquinol	0.75	Strain1537	375	Rep1	Plate_01_24hr_M11	0.1022	0.00219999999999999	1.1094128225676
DMSO-250	0	Strain1537	250	Rep1	Plate_01_24hr_M12	0.3072	0.2072	2.68896413428293
Clioquinol	1	Strain1537	500	Rep1	Plate_01_24hr_M13	0.0986	-0.00140000000000001	1.08167436050821
Clioquinol	1.35	Strain1537	675	Rep1	Plate_01_24hr_M14	0.0987	-0.00130000000000001	1.08244487334319
Clioquinol	2	Strain1537	25	Rep1	Plate_01_24hr_M15	0.0971	-0.0029	1.07011666798346
Clioquinol	4	Strain1537	50	Rep1	Plate_01_24hr_M16	0.0983	-0.00170000000000001	1.07936282200326
Clioquinol	6	Strain1537	75	Rep1	Plate_01_24hr_M17	0.0935	-0.00650000000000001	1.04237820592407
Clioquinol	8	Strain1537	100	Rep1	Plate_01_24hr_M18	0.0967	-0.00330000000000001	1.06703461664353
Clioquinol	10	Strain1537	125	Rep1	Plate_01_24hr_M19	0.0902	-0.0098	1.01695128236963
Clioquinol	12	Strain1537	150	Rep1	Plate_01_24hr_M20	0.0919	-0.00810000000000001	1.03005000056434
Clioquinol	14	Strain1537	175	Rep1	Plate_01_24hr_M21	0.0921	-0.0079	1.03159102623431
Clioquinol	16	Strain1537	200	Rep1	Plate_01_24hr_M22	0.0932	-0.0068	1.04006666741912
Clioquinol	18	Strain1537	225	Rep1	Plate_01_24hr_M23	0.0997	-0.000300000000000009	1.09015000169302
Clioquinol	20	Strain1537	250	Rep1	Plate_01_24hr_M24	0.125	0.025	1.28508974894374
Amphotericine	0.01	Strain1537	25	Rep1	Plate_01_24hr_N1	0.2773	0.1773	2.45858079662299
Amphotericine	0.05002	Strain1537	125	Rep1	Plate_01_24hr_N2	0.2795	0.1795	2.47553207899261
DMSO-100	0	Strain1537	100	Rep1	Plate_01_24hr_N3	0.3327	0.2327	2.88544490720362
Amphotericine	0.10003	Strain1537	250	Rep1	Plate_01_24hr_N4	0.2139	0.1139	1.97007565924371
Amphotericine	0.05	Strain1537	25	Rep1	Plate_01_24hr_N5	0.3624	0.2624	3.11428721919359
Amphotericine	0.1	Strain1537	50	Rep1	Plate_01_24hr_N6	0.2471	0.1471	2.22588592045809
Amphotericine	0.2	Strain1537	100	Rep1	Plate_01_24hr_N7	0.1613	0.0613	1.5647859080426
Amphotericine	0.33	Strain1537	165	Rep1	Plate_01_24hr_N8	0.1052	0.0052	1.13252820761709
Amphotericine	0.5	Strain1537	250	Rep1	Plate_01_24hr_N9	0.1138	0.0138	1.19879231142564
Amphotericine	0.6	Strain1537	300	Rep1	Plate_01_24hr_N10	0.1003	0.000299999999999995	1.09477307870292
Amphotericine	0.75	Strain1537	375	Rep1	Plate_01_24hr_N11	0.1006	0.000599999999999989	1.09708461720787
DMSO-250	0	Strain1537	250	Rep1	Plate_01_24hr_N12	0.3145	0.2145	2.7452115712367
Amphotericine	1	Strain1537	500	Rep1	Plate_01_24hr_N13	0.0987	-0.00130000000000001	1.08244487334319
Amphotericine	1.35	Strain1537	675	Rep1	Plate_01_24hr_N14	0.0956	-0.0044	1.05855897545871
Amphotericine	2	Strain1537	25	Rep1	Plate_01_24hr_N15	0.0973	-0.00270000000000001	1.07165769365343
Amphotericine	4	Strain1537	50	Rep1	Plate_01_24hr_N16	0.0994	-0.000600000000000003	1.08783846318807
Amphotericine	6	Strain1537	75	Rep1	Plate_01_24hr_N17	0.0949	-0.00510000000000001	1.05316538561383
Amphotericine	8	Strain1537	100	Rep1	Plate_01_24hr_N18	0.0948	-0.00520000000000001	1.05239487277885
Amphotericine	10	Strain1537	125	Rep1	Plate_01_24hr_N19	0.093	-0.00700000000000001	1.03852564174915
Amphotericine	12	Strain1537	150	Rep1	Plate_01_24hr_N20	0.0971	-0.0029	1.07011666798346
Amphotericine	14	Strain1537	175	Rep1	Plate_01_24hr_N21	0.0941	-0.0059	1.04700128293397
Amphotericine	16	Strain1537	200	Rep1	Plate_01_24hr_N22	0.0925	-0.00750000000000001	1.03467307757424
Amphotericine	18	Strain1537	225	Rep1	Plate_01_24hr_N23	0.0931	-0.0069	1.03929615458414
Amphotericine	20	Strain1537	250	Rep1	Plate_01_24hr_N24	0.1029	0.0029	1.11480641241248
Chloroxine	0.01	Strain1537	25	Rep1	Plate_01_24hr_O1	0.2969	0.1969	2.60960131227967
Chloroxine	0.05002	Strain1537	125	Rep1	Plate_01_24hr_O2	0.3082	0.2082	2.69666926263276
DMSO-100	0	Strain1537	100	Rep1	Plate_01_24hr_O3	0.2913	0.1913	2.56645259352062
Chloroxine	0.10003	Strain1537	250	Rep1	Plate_01_24hr_O4	0.2644	0.1644	2.35918464091017
Chloroxine	0.05	Strain1537	25	Rep1	Plate_01_24hr_O5	0.3108	0.2108	2.71670259634232
Chloroxine	0.1	Strain1537	50	Rep1	Plate_01_24hr_O6	0.2872	0.1872	2.53486156728631
Chloroxine	0.2	Strain1537	100	Rep1	Plate_01_24hr_O7	0.2782	0.1782	2.46551541213783
Chloroxine	0.33	Strain1537	165	Rep1	Plate_01_24hr_O8	0.2429	0.1429	2.1935243813888
Chloroxine	0.5	Strain1537	250	Rep1	Plate_01_24hr_O9	0.1282	0.0282	1.3097461596632
Chloroxine	0.6	Strain1537	300	Rep1	Plate_01_24hr_O10	0.1013	0.0013	1.10247820705275
Chloroxine	0.75	Strain1537	375	Rep1	Plate_01_24hr_O11	0.101	0.001	1.1001666685478
DMSO-250	0	Strain1537	250	Rep1	Plate_01_24hr_O12	0.2848	0.1848	2.51636925924672
Chloroxine	1	Strain1537	500	Rep1	Plate_01_24hr_O13	0.0984	-0.0016	1.08013333483824
Chloroxine	1.35	Strain1537	675	Rep1	Plate_01_24hr_O14	0.0941	-0.0059	1.04700128293397
Chloroxine	2	Strain1537	25	Rep1	Plate_01_24hr_O15	0.0964	-0.00360000000000001	1.06472307813858
Chloroxine	4	Strain1537	50	Rep1	Plate_01_24hr_O16	0.0962	-0.00380000000000001	1.06318205246861
Chloroxine	6	Strain1537	75	Rep1	Plate_01_24hr_O17	0.092	-0.00800000000000001	1.03082051339932
Chloroxine	8	Strain1537	100	Rep1	Plate_01_24hr_O18	0.0938	-0.00620000000000001	1.04468974442902
Chloroxine	10	Strain1537	125	Rep1	Plate_01_24hr_O19	0.0912	-0.0088	1.02465641071946
Chloroxine	12	Strain1537	150	Rep1	Plate_01_24hr_O20	0.088	-0.012	1
Chloroxine	14	Strain1537	175	Rep1	Plate_01_24hr_O21	0.0905	-0.00950000000000001	1.01926282087458
Chloroxine	16	Strain1537	200	Rep1	Plate_01_24hr_O22	0.0887	-0.0113	1.00539358984488
Chloroxine	18	Strain1537	225	Rep1	Plate_01_24hr_O23	0.0895	-0.0105	1.01155769252475
Chloroxine	20	Strain1537	250	Rep1	Plate_01_24hr_O24	0.0954	-0.00460000000000001	1.05701794978875
Fluconazole	0.01	Strain1537	25	Rep1	Plate_01_24hr_P1	0.3023	0.2023	2.65120900536876
Fluconazole	0.02001	Strain1537	50	Rep1	Plate_01_24hr_P2	0.3117	0.2117	2.72363721185717
DMSO-100	0	Strain1537	100	Rep1	Plate_01_24hr_P3	0.3133	0.2133	2.7359654172169
Fluconazole	0.05002	Strain1537	125	Rep1	Plate_01_24hr_P4	0.2739	0.1739	2.43238336023356
Fluconazole	0.10003	Strain1537	250	Rep1	Plate_01_24hr_P5	0.2787	0.1787	2.46936797631275
Fluconazole	0.20007	Strain1537	500	Rep1	Plate_01_24hr_P6	0.2869	0.1869	2.53255002878136
Fluconazole	2	Strain1537	25	Rep1	Plate_01_24hr_P7	0.3184	0.2184	2.77526157180104
Fluconazole	6	Strain1537	75	Rep1	Plate_01_24hr_P8	0.2838	0.1838	2.50866413089689
Fluconazole	10	Strain1537	125	Rep1	Plate_01_24hr_P9	0.247	0.147	2.22511540762311
Fluconazole	30	Strain1537	375	Rep1	Plate_01_24hr_P10	0.1045	0.00449999999999999	1.12713461777221
Fluconazole	65.333	Strain1537	25	Rep1	Plate_01_24hr_P11	0.1048	0.0048	1.12944615627716
DMSO-250	0	Strain1537	250	Rep1	Plate_01_24hr_P12	0.2818	0.1818	2.49325387419722
Fluconazole	130.667	Strain1537	50	Rep1	Plate_01_24hr_P13	0.1018	0.0018	1.10633077122767
Fluconazole	196	Strain1537	75	Rep1	Plate_01_24hr_P14	0.0981	-0.0019	1.07782179633329
Fluconazole	261.333	Strain1537	100	Rep1	Plate_01_24hr_P15	0.0952	-0.0048	1.05547692411878
Fluconazole	326.667	Strain1537	125	Rep1	Plate_01_24hr_P16	0.102	0.00199999999999999	1.10787179689763
Fluconazole	522.667	Strain1537	200	Rep1	Plate_01_24hr_P17	0.0977	-0.00230000000000001	1.07473974499336
Fluconazole	784	Strain1537	300	Rep1	Plate_01_24hr_P18	0.0981	-0.0019	1.07782179633329
Fluconazole	1045.333	Strain1537	400	Rep1	Plate_01_24hr_P19	0.0983	-0.00170000000000001	1.07936282200326
Fluconazole	1306.667	Strain1537	500	Rep1	Plate_01_24hr_P20	0.0981	-0.0019	1.07782179633329
Fluconazole	1568	Strain1537	600	Rep1	Plate_01_24hr_P21	0.0978	-0.00220000000000001	1.07551025782834
Fluconazole	1829.333	Strain1537	700	Rep1	Plate_01_24hr_P22	0.0977	-0.00230000000000001	1.07473974499336
Fluconazole	2090.667	Strain1537	800	Rep1	Plate_01_24hr_P23	0.0976	-0.0024	1.07396923215838
Fluconazole	2613.333	Strain1537	1000	Rep1	Plate_01_24hr_P24	0.1026	0.00259999999999999	1.11249487390753
Miltefosine	0.05	Strain1537	25	Rep2	Plate_02_24hr_A1	0.2849	0.1849	2.5171397720817
Miltefosine	0.1	Strain1537	50	Rep2	Plate_02_24hr_A2	0.3171	0.2171	2.76524490494626
DMSO-1000	0	Strain1537	1000	Rep2	Plate_02_24hr_A3	0.2871	0.1871	2.53409105445133
Miltefosine	0.25	Strain1537	125	Rep2	Plate_02_24hr_A4	0.3008	0.2008	2.63965131284401
Miltefosine	0.5	Strain1537	250	Rep2	Plate_02_24hr_A5	0.3248	0.2248	2.82457439323995
Miltefosine	0.75	Strain1537	375	Rep2	Plate_02_24hr_A6	0.3168	0.2168	2.76293336644131
Miltefosine	1	Strain1537	500	Rep2	Plate_02_24hr_A7	0.3408	0.2408	2.94785644683725
Miltefosine	2	Strain1537	25	Rep2	Plate_02_24hr_A8	0.1417	0.0417	1.41376539238592
Miltefosine	4	Strain1537	50	Rep2	Plate_02_24hr_A9	0.1266	0.0266	1.29741795430347
Miltefosine	6	Strain1537	75	Rep2	Plate_02_24hr_A10	0.1246	0.0246	1.28200769760381
Miltefosine	8	Strain1537	100	Rep2	Plate_02_24hr_A11	0.1239	0.0239	1.27661410775893
DMSO-500	0	Strain1537	500	Rep2	Plate_02_24hr_A12	0.336	0.236	2.91087183075806
Miltefosine	10	Strain1537	125	Rep2	Plate_02_24hr_A13	0.1239	0.0239	1.27661410775893
Miltefosine	12	Strain1537	150	Rep2	Plate_02_24hr_A14	0.1248	0.0248	1.28354872327378
Miltefosine	14	Strain1537	175	Rep2	Plate_02_24hr_A15	0.125	0.025	1.28508974894374
Miltefosine	16	Strain1537	200	Rep2	Plate_02_24hr_A16	0.1206	0.0206	1.25118718420449
Miltefosine	18	Strain1537	225	Rep2	Plate_02_24hr_A17	0.1214	0.0214	1.25735128688435
Miltefosine	20	Strain1537	250	Rep2	Plate_02_24hr_A18	0.127	0.027	1.3005000056434
Miltefosine	23.333	Strain1537	175	Rep2	Plate_02_24hr_A19	0.1203	0.0203	1.24887564569954
Miltefosine	30	Strain1537	225	Rep2	Plate_02_24hr_A20	0.1235	0.0235	1.273532056419
Miltefosine	50	Strain1537	375	Rep2	Plate_02_24hr_A21	0.1225	0.0225	1.26582692806917
Miltefosine	73.333	Strain1537	550	Rep2	Plate_02_24hr_A22	0.1216	0.0216	1.25889231255432
Miltefosine	100	Strain1537	750	Rep2	Plate_02_24hr_A23	0.1232	0.0232	1.27122051791405
Miltefosine	133.3	Strain1537	999.75	Rep2	Plate_02_24hr_A24	0.1189	0.0189	1.23808846600977
Pentamidine	0.05	Strain1537	25	Rep2	Plate_02_24hr_B1	0.3013	0.2013	2.64350387701893
Pentamidine	0.1	Strain1537	50	Rep2	Plate_02_24hr_B2	0.2851	0.1851	2.51868079775167
DMSO-1000	0	Strain1537	1000	Rep2	Plate_02_24hr_B3	0.2744	0.1744	2.43623592440848
Pentamidine	0.25	Strain1537	125	Rep2	Plate_02_24hr_B4	0.2959	0.1959	2.60189618392984
Pentamidine	0.5	Strain1537	250	Rep2	Plate_02_24hr_B5	0.2851	0.1851	2.51868079775167
Pentamidine	0.75	Strain1537	375	Rep2	Plate_02_24hr_B6	0.3001	0.2001	2.63425772299913
Pentamidine	1	Strain1537	500	Rep2	Plate_02_24hr_B7	0.3079	0.2079	2.69435772412781
Pentamidine	2	Strain1537	25	Rep2	Plate_02_24hr_B8	0.3064	0.2064	2.68280003160307
Pentamidine	4	Strain1537	50	Rep2	Plate_02_24hr_B9	0.2901	0.1901	2.55720643950082
Pentamidine	6	Strain1537	75	Rep2	Plate_02_24hr_B10	0.2835	0.1835	2.50635259239194
Pentamidine	8	Strain1537	100	Rep2	Plate_02_24hr_B11	0.2688	0.1688	2.39308720564942
DMSO-500	0	Strain1537	500	Rep2	Plate_02_24hr_B12	0.3892	0.2892	3.32078465896906
Pentamidine	10	Strain1537	125	Rep2	Plate_02_24hr_B13	0.2493	0.1493	2.24283720282772
Pentamidine	12	Strain1537	150	Rep2	Plate_02_24hr_B14	0.2384	0.1384	2.15885130381456
Pentamidine	14	Strain1537	175	Rep2	Plate_02_24hr_B15	0.2332	0.1332	2.11878463639544
Pentamidine	16	Strain1537	200	Rep2	Plate_02_24hr_B16	0.2232	0.1232	2.04173335289714
Pentamidine	18	Strain1537	225	Rep2	Plate_02_24hr_B17	0.2343	0.1343	2.12726027758026
Pentamidine	20	Strain1537	250	Rep2	Plate_02_24hr_B18	0.2362	0.1362	2.14190002144494
Pentamidine	23.333	Strain1537	175	Rep2	Plate_02_24hr_B19	0.1844	0.0844	1.7427743729237
Pentamidine	30	Strain1537	225	Rep2	Plate_02_24hr_B20	0.1857	0.0857	1.75279103977848
Pentamidine	50	Strain1537	375	Rep2	Plate_02_24hr_B21	0.1557	0.0557	1.52163718928355
Pentamidine	73.333	Strain1537	550	Rep2	Plate_02_24hr_B22	0.1513	0.0513	1.48773462454429
Pentamidine	100	Strain1537	750	Rep2	Plate_02_24hr_B23	0.2953	0.1953	2.59727310691994
Pentamidine	133.3	Strain1537	999.75	Rep2	Plate_02_24hr_B24	0.1449	0.0449	1.43842180310538
Cloxiquine	0.05	Strain1537	25	Rep2	Plate_02_24hr_C1	0.2801	0.1801	2.48015515600251
Cloxiquine	0.1	Strain1537	50	Rep2	Plate_02_24hr_C2	0.3043	0.2043	2.66661926206842
DMSO-1000	0	Strain1537	1000	Rep2	Plate_02_24hr_C3	0.3264	0.2264	2.83690259859968
Cloxiquine	0.25	Strain1537	125	Rep2	Plate_02_24hr_C4	0.2874	0.1874	2.53640259295628
Cloxiquine	0.5	Strain1537	250	Rep2	Plate_02_24hr_C5	0.2943	0.1943	2.58956797857011
Cloxiquine	0.75	Strain1537	375	Rep2	Plate_02_24hr_C6	0.3143	0.2143	2.74367054556673
Cloxiquine	1	Strain1537	500	Rep2	Plate_02_24hr_C7	0.287	0.187	2.53332054161635
Cloxiquine	2	Strain1537	25	Rep2	Plate_02_24hr_C8	0.3253	0.2253	2.82842695741487
Cloxiquine	4	Strain1537	50	Rep2	Plate_02_24hr_C9	0.2764	0.1764	2.45164618110814
Cloxiquine	6	Strain1537	75	Rep2	Plate_02_24hr_C10	0.2204	0.1204	2.02015899351761
Cloxiquine	8	Strain1537	100	Rep2	Plate_02_24hr_C11	0.1493	0.0493	1.47232436784463
DMSO-500	0	Strain1537	500	Rep2	Plate_02_24hr_C12	0.3761	0.2761	3.21984747758628
Cloxiquine	10	Strain1537	125	Rep2	Plate_02_24hr_C13	0.1349	0.0349	1.36137051960707
Cloxiquine	12	Strain1537	150	Rep2	Plate_02_24hr_C14	0.1229	0.0229	1.2689089794091
Cloxiquine	14	Strain1537	175	Rep2	Plate_02_24hr_C15	0.1224	0.0224	1.26505641523418
Cloxiquine	16	Strain1537	200	Rep2	Plate_02_24hr_C16	0.1272	0.0272	1.30204103131337
Cloxiquine	18	Strain1537	225	Rep2	Plate_02_24hr_C17	0.1291	0.0291	1.31668077517805
Cloxiquine	20	Strain1537	250	Rep2	Plate_02_24hr_C18	0.123	0.023	1.26967949224408
Cloxiquine	23.333	Strain1537	175	Rep2	Plate_02_24hr_C19	0.1216	0.0216	1.25889231255432
Cloxiquine	30	Strain1537	225	Rep2	Plate_02_24hr_C20	0.1219	0.0219	1.26120385105927
Cloxiquine	50	Strain1537	375	Rep2	Plate_02_24hr_C21	0.1316	0.0316	1.33594359605263
Cloxiquine	73.333	Strain1537	550	Rep2	Plate_02_24hr_C22	0.1248	0.0248	1.28354872327378
Cloxiquine	100	Strain1537	750	Rep2	Plate_02_24hr_C23	0.125	0.025	1.28508974894374
Cloxiquine	133.3	Strain1537	999.75	Rep2	Plate_02_24hr_C24	0.1219	0.0219	1.26120385105927
Disulfiram	0.05	Strain1537	25	Rep2	Plate_02_24hr_D1	0.2618	0.1618	2.33915130720061
Disulfiram	0.1	Strain1537	50	Rep2	Plate_02_24hr_D2	0.3138	0.2138	2.73981798139181
DMSO-1000	0	Strain1537	1000	Rep2	Plate_02_24hr_D3	0.2956	0.1956	2.59958464542489
Disulfiram	0.25	Strain1537	125	Rep2	Plate_02_24hr_D4	0.2952	0.1952	2.59650259408496
Disulfiram	0.5	Strain1537	250	Rep2	Plate_02_24hr_D5	0.333	0.233	2.88775644570857
Disulfiram	0.75	Strain1537	375	Rep2	Plate_02_24hr_D6	0.2873	0.1873	2.5356320801213
Disulfiram	1	Strain1537	500	Rep2	Plate_02_24hr_D7	0.2986	0.1986	2.62270003047438
Disulfiram	2	Strain1537	25	Rep2	Plate_02_24hr_D8	0.3099	0.2099	2.70976798082747
Disulfiram	4	Strain1537	50	Rep2	Plate_02_24hr_D9	0.278	0.178	2.46397438646787
Disulfiram	6	Strain1537	75	Rep2	Plate_02_24hr_D10	0.2116	0.1116	1.9523538640391
Disulfiram	8	Strain1537	100	Rep2	Plate_02_24hr_D11	0.1374	0.0374	1.38063334048165
DMSO-500	0	Strain1537	500	Rep2	Plate_02_24hr_D12	0.3791	0.2791	3.24296286263577
Disulfiram	10	Strain1537	125	Rep2	Plate_02_24hr_D13	0.2103	0.1103	1.94233719718432
Disulfiram	12	Strain1537	150	Rep2	Plate_02_24hr_D14	0.1216	0.0216	1.25889231255432
Disulfiram	14	Strain1537	175	Rep2	Plate_02_24hr_D15	0.1205	0.0205	1.2504166713695
Disulfiram	16	Strain1537	200	Rep2	Plate_02_24hr_D16	0.1244	0.0244	1.28046667193384
Disulfiram	18	Strain1537	225	Rep2	Plate_02_24hr_D17	0.1299	0.0299	1.32284487785791
Disulfiram	20	Strain1537	250	Rep2	Plate_02_24hr_D18	0.122	0.022	1.26197436389425
Disulfiram	23.333	Strain1537	175	Rep2	Plate_02_24hr_D19	0.1245	0.0245	1.28123718476883
Disulfiram	30	Strain1537	225	Rep2	Plate_02_24hr_D20	0.1207	0.0207	1.25195769703947
Disulfiram	50	Strain1537	375	Rep2	Plate_02_24hr_D21	0.1222	0.0222	1.26351538956422
Disulfiram	73.333	Strain1537	550	Rep2	Plate_02_24hr_D22	0.1225	0.0225	1.26582692806917
Disulfiram	100	Strain1537	750	Rep2	Plate_02_24hr_D23	0.1244	0.0244	1.28046667193384
Disulfiram	133.3	Strain1537	999.75	Rep2	Plate_02_24hr_D24	0.1229	0.0229	1.2689089794091
Terbinafine	0.05	Strain1537	25	Rep2	Plate_02_24hr_E1	0.2733	0.1733	2.42776028322366
Terbinafine	0.1	Strain1537	50	Rep2	Plate_02_24hr_E2	0.2723	0.1723	2.42005515487383
DMSO-1000	0	Strain1537	1000	Rep2	Plate_02_24hr_E3	0.288	0.188	2.54102566996618
Terbinafine	0.25	Strain1537	125	Rep2	Plate_02_24hr_E4	0.2662	0.1662	2.37305387193986
Terbinafine	0.5	Strain1537	250	Rep2	Plate_02_24hr_E5	0.2647	0.1647	2.36149617941512
Terbinafine	0.75	Strain1537	375	Rep2	Plate_02_24hr_E6	0.2363	0.1363	2.14267053427992
Terbinafine	1	Strain1537	500	Rep2	Plate_02_24hr_E7	0.2525	0.1525	2.26749361354718
Terbinafine	2	Strain1537	25	Rep2	Plate_02_24hr_E8	0.2244	0.1244	2.05097950691693
Terbinafine	4	Strain1537	50	Rep2	Plate_02_24hr_E9	0.1985	0.0985	1.85141668265631
Terbinafine	6	Strain1537	75	Rep2	Plate_02_24hr_E10	0.1899	0.0899	1.78515257884777
Terbinafine	8	Strain1537	100	Rep2	Plate_02_24hr_E11	0.1842	0.0842	1.74123334725373
DMSO-500	0	Strain1537	500	Rep2	Plate_02_24hr_E12	0.3705	0.2705	3.17669875882722
Terbinafine	10	Strain1537	125	Rep2	Plate_02_24hr_E13	0.1793	0.0793	1.70347821833956
Terbinafine	12	Strain1537	150	Rep2	Plate_02_24hr_E14	0.1711	0.0711	1.64029616587095
Terbinafine	14	Strain1537	175	Rep2	Plate_02_24hr_E15	0.161	0.061	1.56247436953765
Terbinafine	16	Strain1537	200	Rep2	Plate_02_24hr_E16	0.1658	0.0658	1.59945898561684
Terbinafine	18	Strain1537	225	Rep2	Plate_02_24hr_E17	0.1761	0.0761	1.6788218076201
Terbinafine	20	Strain1537	250	Rep2	Plate_02_24hr_E18	0.1621	0.0621	1.57095001072247
Terbinafine	23.333	Strain1537	175	Rep2	Plate_02_24hr_E19	0.1612	0.0612	1.56401539520762
Terbinafine	30	Strain1537	225	Rep2	Plate_02_24hr_E20	0.1539	0.0539	1.50776795825386
Terbinafine	50	Strain1537	375	Rep2	Plate_02_24hr_E21	0.1555	0.0555	1.52009616361358
Terbinafine	73.333	Strain1537	550	Rep2	Plate_02_24hr_E22	0.1566	0.0566	1.5285718047984
Terbinafine	100	Strain1537	750	Rep2	Plate_02_24hr_E23	0.1563	0.0563	1.52626026629345
Terbinafine	133.3	Strain1537	999.75	Rep2	Plate_02_24hr_E24	0.1469	0.0469	1.45383205980504
Triclabendazole	0.05	Strain1537	25	Rep2	Plate_02_24hr_F1	0.2756	0.1756	2.44548207842827
Triclabendazole	0.1	Strain1537	50	Rep2	Plate_02_24hr_F2	0.2731	0.1731	2.4262192575537
DMSO-1000	0	Strain1537	1000	Rep2	Plate_02_24hr_F3	0.2822	0.1822	2.49633592553716
Triclabendazole	0.25	Strain1537	125	Rep2	Plate_02_24hr_F4	0.3109	0.2109	2.7174731091773
Triclabendazole	0.5	Strain1537	250	Rep2	Plate_02_24hr_F5	0.3045	0.2045	2.66816028773839
